,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA
Date,,,,,,,,,,,,,,,,,,
2020-06-12,6.352492332458496,27.959999084472656,187.05599975585938,6.460000038146973,27.959999084472656,187.05599975585938,6.630000114440918,28.959999084472656,197.5959930419922,6.300000190734863,27.06999969482422,182.52000427246094,6.559999942779541,28.719999313354492,196.0,88778000,21587200,83817000
2020-06-15,6.391826629638672,27.770000457763672,198.17999267578125,6.5,27.770000457763672,198.17999267578125,6.579999923706055,28.100000381469727,199.76800537109375,6.110000133514404,26.56999969482422,181.6999969482422,6.179999828338623,26.610000610351562,183.55799865722656,104742600,15321200,78486000
2020-06-16,6.4409942626953125,27.780000686645508,196.42599487304688,6.550000190734863,27.780000686645508,196.42599487304688,6.869999885559082,29.18000030517578,202.5760040283203,6.440000057220459,27.479999542236328,192.47799682617188,6.869999885559082,29.110000610351562,202.3699951171875,109535200,17466100,70255500
2020-06-17,6.224655628204346,27.15999984741211,198.35800170898438,6.329999923706055,27.15999984741211,198.35800170898438,6.559999942779541,28.049999237060547,201.0,6.309999942779541,27.1299991607666,196.51400756835938,6.559999942779541,27.780000686645508,197.54200744628906,67831400,11123800,49454000
2020-06-18,6.224655628204346,27.09000015258789,200.79200744628906,6.329999923706055,27.09000015258789,200.79200744628906,6.449999809265137,27.549999237060547,203.83999633789062,6.190000057220459,26.709999084472656,198.8939971923828,6.260000228881836,26.899999618530273,200.60000610351562,61301800,11086400,48759500
2020-06-19,6.126319885253906,26.59000015258789,200.17999267578125,6.230000019073486,26.59000015258789,200.17999267578125,6.690000057220459,27.829999923706055,203.19400024414062,6.230000019073486,26.329999923706055,198.26800537109375,6.639999866485596,27.739999771118164,202.55599975585938,126127800,27880400,43398500
2020-06-22,6.175487995147705,26.3700008392334,198.86399841308594,6.28000020980835,26.3700008392334,198.86399841308594,6.28000020980835,26.639999389648438,201.7760009765625,6.130000114440918,25.850000381469727,198.00399780273438,6.269999980926514,26.600000381469727,199.99000549316406,71724300,13079500,31812000
2020-06-23,6.047651290893555,26.25,200.3560028076172,6.150000095367432,26.25,200.3560028076172,6.380000114440918,26.850000381469727,202.39999389648438,6.139999866485596,26.229999542236328,198.802001953125,6.329999923706055,26.75,199.7760009765625,86672800,12455400,31826500
2020-06-24,5.850979328155518,25.280000686645508,192.1699981689453,5.949999809265137,25.280000686645508,192.1699981689453,6.119999885559082,25.979999542236328,200.17599487304688,5.860000133514404,25.010000228881836,190.6280059814453,6.059999942779541,25.850000381469727,198.82200622558594,75536300,14887800,54798000
2020-06-25,5.929648399353027,25.229999542236328,197.1959991455078,6.03000020980835,25.229999542236328,197.1959991455078,6.050000190734863,25.290000915527344,197.1959991455078,5.800000190734863,24.540000915527344,187.42999267578125,5.860000133514404,25.0,190.85400390625,73612700,14328300,46272500
2020-06-26,5.811645030975342,24.459999084472656,191.947998046875,5.909999847412109,24.459999084472656,191.947998046875,6.070000171661377,25.110000610351562,199.0,5.809999942779541,24.25,190.9739990234375,6.039999961853027,25.0,198.95599365234375,118435400,16476800,44274500
2020-06-29,5.9099812507629395,25.299999237060547,201.8699951171875,6.010000228881836,25.299999237060547,201.8699951171875,6.070000171661377,25.350000381469727,202.0,5.809999942779541,24.479999542236328,189.70399475097656,5.909999847412109,24.709999084472656,193.802001953125,58208400,10011700,45132000
2020-06-30,5.978816032409668,25.299999237060547,215.96200561523438,6.079999923706055,25.299999237060547,215.96200561523438,6.099999904632568,25.600000381469727,217.53799438476562,5.900000095367432,24.739999771118164,200.74600219726562,5.980000019073486,25.09000015258789,201.3000030517578,61909300,14322000,84592500
2020-07-01,5.8804802894592285,24.959999084472656,223.92599487304688,5.980000019073486,24.959999084472656,223.92599487304688,6.179999828338623,25.940000534057617,227.0659942626953,5.949999809265137,24.93000030517578,216.10000610351562,6.099999904632568,25.299999237060547,216.60000610351562,62454700,11963000,66634500
2020-07-02,5.949315547943115,25.239999771118164,241.73199462890625,6.050000190734863,25.239999771118164,241.73199462890625,6.170000076293945,25.850000381469727,245.60000610351562,6.0,25.079999923706055,237.1199951171875,6.099999904632568,25.6200008392334,244.29600524902344,67270500,22202300,86250500
2020-07-06,6.0869855880737305,25.729999542236328,274.3160095214844,6.190000057220459,25.729999542236328,274.3160095214844,6.199999809265137,26.040000915527344,275.5580139160156,6.110000133514404,25.43000030517578,253.20799255371094,6.139999866485596,25.959999084472656,255.33799743652344,63921800,9172100,102849500
2020-07-07,6.0181498527526855,25.1299991607666,277.97198486328125,6.119999885559082,25.1299991607666,277.97198486328125,6.199999809265137,25.6299991607666,285.8999938964844,6.090000152587891,25.059999465942383,267.3420104980469,6.139999866485596,25.59000015258789,281.00201416015625,56652000,11950500,107448500
2020-07-08,5.988649845123291,24.940000534057617,273.1759948730469,6.090000152587891,24.940000534057617,273.1759948730469,6.179999828338623,25.260000228881836,283.4519958496094,6.050000190734863,24.670000076293945,262.26800537109375,6.130000114440918,25.190000534057617,281.0,60928600,11111600,81556500
2020-07-09,5.742810249328613,23.420000076293945,278.8559875488281,5.840000152587891,23.420000076293945,278.8559875488281,6.099999904632568,24.829999923706055,281.7120056152344,5.820000171661377,23.329999923706055,270.2560119628906,6.090000152587891,24.760000228881836,279.39801025390625,82693000,17778200,58588000
2020-07-10,5.998483180999756,24.389999389648438,308.92999267578125,6.099999904632568,24.389999389648438,308.92999267578125,6.099999904632568,24.399999618530273,309.78399658203125,5.739999771118164,23.329999923706055,275.2019958496094,5.800000190734863,23.549999237060547,279.20001220703125,73710700,15660000,116688000
2020-07-13,5.959148406982422,24.860000610351562,299.4119873046875,6.059999942779541,24.860000610351562,299.4119873046875,6.21999979019165,25.190000534057617,358.99798583984375,6.050000190734863,24.3700008392334,294.22198486328125,6.150000095367432,24.649999618530273,331.79998779296875,80190700,14766800,194927000
2020-07-14,6.254156112670898,25.639999389648438,303.3599853515625,6.360000133514404,25.639999389648438,303.3599853515625,6.389999866485596,25.850000381469727,318.0,6.079999923706055,24.670000076293945,286.20001220703125,6.179999828338623,24.799999237060547,311.20001220703125,106131800,16477100,117090500
2020-07-15,6.627831935882568,26.8799991607666,309.2019958496094,6.739999771118164,26.8799991607666,309.2019958496094,6.78000020980835,27.030000686645508,310.0,6.519999980926514,26.1299991607666,291.3999938964844,6.539999961853027,26.31999969482422,308.6000061035156,101648700,14893700,81839000
2020-07-16,6.745834827423096,26.850000381469727,300.12799072265625,6.860000133514404,26.850000381469727,300.12799072265625,6.900000095367432,27.190000534057617,306.3420104980469,6.630000114440918,26.260000228881836,293.20001220703125,6.659999847412109,26.350000381469727,295.4320068359375,93498500,9736400,71504000
2020-07-17,6.68683385848999,26.450000762939453,300.1679992675781,6.800000190734863,26.450000762939453,300.1679992675781,6.909999847412109,27.0,307.50201416015625,6.730000019073486,26.25,298.0,6.900000095367432,26.989999771118164,302.69000244140625,80769000,8116100,46650000
2020-07-20,6.549163818359375,26.010000228881836,328.6000061035156,6.659999847412109,26.010000228881836,328.6000061035156,6.849999904632568,26.540000915527344,330.0,6.579999923706055,25.770000457763672,297.6000061035156,6.800000190734863,26.209999084472656,303.802001953125,71361700,8663500,85607000
2020-07-21,6.5688300132751465,26.149999618530273,313.6719970703125,6.679999828338623,26.149999618530273,313.6719970703125,6.809999942779541,26.479999542236328,335.0,6.639999866485596,25.969999313354492,311.6000061035156,6.710000038146973,26.170000076293945,327.9859924316406,63285100,9738200,80536000
2020-07-22,6.726168155670166,26.299999237060547,318.46600341796875,6.840000152587891,26.299999237060547,318.46600341796875,6.880000114440918,26.5,325.28399658203125,6.610000133514404,25.799999237060547,312.3999938964844,6.639999866485596,25.8700008392334,319.79998779296875,75629600,10702600,70805500
2020-07-23,6.863838195800781,26.760000228881836,302.614013671875,6.980000019073486,26.760000228881836,302.614013671875,7.059999942779541,27.329999923706055,337.79998779296875,6.800000190734863,26.329999923706055,296.15399169921875,6.869999885559082,26.440000534057617,335.7900085449219,88652600,13653500,121642500
2020-07-24,6.765502452850342,26.25,283.3999938964844,6.880000114440918,26.25,283.3999938964844,7.010000228881836,26.8799991607666,293.0,6.860000133514404,26.110000610351562,273.3080139160156,6.900000095367432,26.600000381469727,283.2019958496094,62292000,8584800,96983000
2020-07-27,6.814669609069824,25.700000762939453,307.9200134277344,6.929999828338623,25.700000762939453,307.9200134277344,6.940000057220459,25.920000076293945,309.5880126953125,6.769999980926514,25.309999465942383,282.6000061035156,6.920000076293945,25.8799991607666,287.0,60370200,16598100,80243500
2020-07-28,6.893339157104492,26.329999923706055,295.2980041503906,7.010000228881836,26.329999923706055,295.2980041503906,7.050000190734863,26.75,312.94000244140625,6.900000095367432,25.690000534057617,294.8840026855469,6.900000095367432,25.780000686645508,300.79998779296875,56312500,12854300,79043500
2020-07-29,6.804836750030518,25.889999389648438,299.8219909667969,6.920000076293945,25.889999389648438,299.8219909667969,7.059999942779541,27.049999237060547,306.9620056152344,6.829999923706055,24.93000030517578,297.3999938964844,7.050000190734863,27.040000915527344,300.20001220703125,59437200,28792100,47134500
2020-07-30,6.627831935882568,25.200000762939453,297.49798583984375,6.739999771118164,25.200000762939453,297.49798583984375,6.829999923706055,25.459999084472656,302.64801025390625,6.670000076293945,25.020000457763672,294.20001220703125,6.739999771118164,25.1299991607666,297.6000061035156,58991000,16012000,38105000
2020-07-31,6.499995708465576,24.889999389648438,286.1520080566406,6.610000133514404,24.889999389648438,286.1520080566406,6.900000095367432,25.149999618530273,303.4100036621094,6.519999980926514,24.440000534057617,284.1960144042969,6.889999866485596,25.1200008392334,303.0,115301700,17789000,61041000
2020-08-03,6.578664779663086,25.639999389648438,297.0,6.690000057220459,25.639999389648438,297.0,6.71999979019165,25.770000457763672,301.9620056152344,6.53000020980835,24.81999969482422,288.8760070800781,6.650000095367432,25.059999465942383,289.8399963378906,53845900,10441200,44046500
2020-08-04,6.745834827423096,25.799999237060547,297.3999938964844,6.860000133514404,25.799999237060547,297.3999938964844,6.909999847412109,26.030000686645508,305.48199462890625,6.730000019073486,25.510000228881836,292.3999938964844,6.909999847412109,25.8700008392334,299.00201416015625,69377600,15728800,42075000
2020-08-05,6.844171047210693,26.329999923706055,297.0039978027344,6.960000038146973,26.329999923706055,297.0039978027344,7.03000020980835,26.350000381469727,299.9679870605469,6.860000133514404,25.8799991607666,293.6619873046875,6.860000133514404,26.200000762939453,298.5979919433594,81728400,9075100,24739000
2020-08-06,6.814669609069824,26.6200008392334,297.9159851074219,6.929999828338623,26.6200008392334,297.9159851074219,7.0,27.190000534057617,303.4620056152344,6.889999866485596,26.149999618530273,295.4519958496094,6.929999828338623,26.170000076293945,298.1659851074219,48668500,14171800,29961500
2020-08-07,6.745834827423096,26.719999313354492,290.5419921875,6.860000133514404,26.719999313354492,290.5419921875,6.920000076293945,26.809999465942383,299.95001220703125,6.789999961853027,26.170000076293945,283.00201416015625,6.869999885559082,26.479999542236328,299.9079895019531,47480100,8038600,44482000
2020-08-10,6.9720072746276855,27.979999542236328,283.7139892578125,7.090000152587891,27.979999542236328,283.7139892578125,7.130000114440918,28.059999465942383,291.5,6.909999847412109,26.860000610351562,277.1679992675781,6.909999847412109,26.90999984741211,289.6000061035156,57229000,10853600,37611500
2020-08-11,7.109677314758301,28.520000457763672,274.87799072265625,7.230000019073486,28.520000457763672,274.87799072265625,7.380000114440918,29.350000381469727,284.0,7.190000057220459,28.440000534057617,273.0,7.210000038146973,28.469999313354492,279.20001220703125,74016400,17260200,43129000
2020-08-12,6.991674423217773,28.030000686645508,310.9519958496094,7.110000133514404,28.030000686645508,310.9519958496094,7.369999885559082,29.75,317.0,7.059999942779541,27.780000686645508,287.0,7.329999923706055,28.989999771118164,294.0,59161400,10060800,109147000
2020-08-13,6.91300630569458,27.549999237060547,324.20001220703125,7.03000020980835,27.549999237060547,324.20001220703125,7.179999828338623,28.219999313354492,330.2359924316406,7.0,27.5,313.4519958496094,7.03000020980835,27.729999542236328,322.20001220703125,50066800,7586100,102126500
2020-08-14,6.922839164733887,27.860000610351562,330.1419982910156,7.039999961853027,27.860000610351562,330.1419982910156,7.110000133514404,28.1299991607666,333.760009765625,6.929999828338623,27.149999618530273,325.3280029296875,6.96999979019165,27.290000915527344,332.99798583984375,43517700,8587700,62888000
2020-08-17,6.863838195800781,30.010000228881836,367.12799072265625,6.980000019073486,30.010000228881836,367.12799072265625,7.059999942779541,30.780000686645508,369.1719970703125,6.869999885559082,28.43000030517578,334.5660095214844,7.050000190734863,28.600000381469727,335.3999938964844,64555200,33827800,101211500
2020-08-18,6.775336265563965,29.84000015258789,377.4179992675781,6.889999866485596,29.84000015258789,377.4179992675781,7.010000228881836,31.1200008392334,384.7799987792969,6.889999866485596,29.790000915527344,369.0220031738281,6.980000019073486,30.549999237060547,379.7980041503906,40444200,23102800,82372500
2020-08-19,6.755668640136719,29.219999313354492,375.70599365234375,6.869999885559082,29.219999313354492,375.70599365234375,7.019999980926514,30.030000686645508,382.20001220703125,6.860000133514404,29.079999923706055,368.24200439453125,6.889999866485596,29.649999618530273,373.0,44158100,14504200,61026500
2020-08-20,6.726168155670166,28.829999923706055,400.3659973144531,6.840000152587891,28.829999923706055,400.3659973144531,6.889999866485596,29.170000076293945,404.39801025390625,6.730000019073486,28.639999389648438,371.4119873046875,6.769999980926514,28.700000762939453,372.135986328125,41824500,9680200,103059000
2020-08-21,6.549163818359375,28.559999465942383,409.9960021972656,6.659999847412109,28.559999465942383,409.9960021972656,6.849999904632568,28.950000762939453,419.0979919433594,6.650000095367432,28.43000030517578,405.010009765625,6.78000020980835,28.739999771118164,408.9519958496094,39158900,9841200,107448000
2020-08-24,6.863838195800781,30.309999465942383,402.8399963378906,6.980000019073486,30.309999465942383,402.8399963378906,7.0,30.760000228881836,425.79998779296875,6.690000057220459,28.989999771118164,385.5039978027344,6.730000019073486,29.280000686645508,425.2560119628906,64974700,20137900,100318000
2020-08-25,6.824504375457764,29.690000534057617,404.6679992675781,6.940000057220459,29.690000534057617,404.6679992675781,7.099999904632568,30.729999542236328,405.5899963378906,6.860000133514404,29.479999542236328,393.6000061035156,7.010000228881836,30.399999618530273,394.9779968261719,49550000,13006700,53294500
2020-08-26,6.706501483917236,29.479999542236328,430.6340026855469,6.820000171661377,29.479999542236328,430.6340026855469,6.96999979019165,29.829999923706055,433.20001220703125,6.769999980926514,29.1200008392334,410.72601318359375,6.940000057220459,29.780000686645508,412.0,48600100,9740000,71197000
2020-08-27,6.795002460479736,29.690000534057617,447.75,6.909999847412109,29.690000534057617,447.75,6.980000019073486,30.239999771118164,459.1199951171875,6.829999923706055,29.520000457763672,428.5,6.829999923706055,29.600000381469727,436.0920104980469,45740900,8745400,118465000
2020-08-28,6.824504375457764,30.020000457763672,442.67999267578125,6.940000057220459,30.020000457763672,442.67999267578125,6.949999809265137,30.229999542236328,463.697998046875,6.860000133514404,29.639999389648438,437.3039855957031,6.929999828338623,29.860000610351562,459.02398681640625,39936900,9180200,100406000
2020-08-31,6.706501483917236,29.6299991607666,498.32000732421875,6.820000171661377,29.6299991607666,498.32000732421875,6.929999828338623,30.190000534057617,500.1400146484375,6.789999961853027,29.610000610351562,440.1099853515625,6.900000095367432,30.020000457763672,444.6099853515625,50089500,9585200,118374400
2020-09-01,6.716334342956543,29.790000915527344,475.04998779296875,6.829999923706055,29.790000915527344,475.04998779296875,6.869999885559082,29.850000381469727,502.489990234375,6.71999979019165,29.34000015258789,470.510009765625,6.769999980926514,29.530000686645508,502.1400146484375,48189900,9007100,89841100
2020-09-02,6.83433723449707,30.959999084472656,447.3699951171875,6.949999809265137,30.959999084472656,447.3699951171875,6.96999979019165,31.09000015258789,479.0400085449219,6.769999980926514,29.799999237060547,405.1199951171875,6.809999942779541,29.850000381469727,478.989990234375,59008900,16246200,96176100
2020-09-03,6.706501483917236,29.479999542236328,407.0,6.820000171661377,29.479999542236328,407.0,7.090000152587891,31.520000457763672,431.79998779296875,6.760000228881836,29.1299991607666,402.0,6.920000076293945,30.93000030517578,407.2300109863281,78130900,22358100,87596100
2020-09-04,6.78516960144043,30.0,418.32000732421875,6.900000095367432,30.0,418.32000732421875,6.949999809265137,30.3700008392334,428.0,6.75,29.360000610351562,372.0199890136719,6.860000133514404,29.93000030517578,402.80999755859375,70017500,13822000,110321900
2020-09-08,6.91300630569458,32.380001068115234,330.2099914550781,7.03000020980835,32.380001068115234,330.2099914550781,7.170000076293945,33.33000183105469,368.739990234375,6.809999942779541,31.049999237060547,329.8800048828125,6.829999923706055,31.719999313354492,356.0,84749300,52000000,115465700
2020-09-09,6.854004383087158,31.950000762939453,366.2799987792969,6.96999979019165,31.950000762939453,366.2799987792969,7.099999904632568,32.75,369.0,6.929999828338623,31.729999542236328,341.510009765625,7.070000171661377,32.11000061035156,356.6000061035156,56501400,22375200,79465800
2020-09-10,6.795002460479736,30.170000076293945,371.3399963378906,6.909999847412109,30.170000076293945,371.3399963378906,7.039999961853027,31.8799991607666,398.989990234375,6.869999885559082,30.139999389648438,360.55999755859375,6.989999771118164,31.81999969482422,386.2099914550781,69228600,24845100,84930600
2020-09-11,6.883505344390869,30.459999084472656,372.7200012207031,7.0,30.459999084472656,372.7200012207031,7.0,30.56999969482422,382.5,6.849999904632568,29.8700008392334,360.5,6.940000057220459,30.299999237060547,381.94000244140625,55080600,13638700,60717500
2020-09-14,7.0015082359313965,31.18000030517578,419.6199951171875,7.119999885559082,31.18000030517578,419.6199951171875,7.179999828338623,31.559999465942383,420.0,6.980000019073486,30.540000915527344,373.29998779296875,7.010000228881836,30.719999313354492,380.95001220703125,58704300,11972100,83020600
2020-09-15,6.922839164733887,31.579999923706055,449.760009765625,7.039999961853027,31.579999923706055,449.760009765625,7.179999828338623,33.13999938964844,461.94000244140625,7.0,30.829999923706055,430.70001220703125,7.159999847412109,31.360000610351562,436.55999755859375,65198500,21096300,97298200
2020-09-16,6.903172492980957,31.790000915527344,441.760009765625,7.019999980926514,31.790000915527344,441.760009765625,7.119999885559082,32.790000915527344,457.7900085449219,6.989999771118164,31.739999771118164,435.30999755859375,7.050000190734863,32.68000030517578,439.8699951171875,46245800,16397800,72279300
2020-09-17,7.158845901489258,31.920000076293945,423.42999267578125,7.28000020980835,31.920000076293945,423.42999267578125,7.340000152587891,31.950000762939453,437.7900085449219,6.980000019073486,30.950000762939453,408.0,7.039999961853027,31.309999465942383,415.6000061035156,84850100,11459900,76779200
2020-09-18,7.109677314758301,31.5,442.1499938964844,7.230000019073486,31.5,442.1499938964844,7.400000095367432,32.04999923706055,451.0,7.21999979019165,31.360000610351562,428.79998779296875,7.309999942779541,31.850000381469727,447.94000244140625,71929400,15039900,86406800
2020-09-21,6.755668640136719,30.0,449.3900146484375,6.869999885559082,30.0,449.3900146484375,7.090000152587891,30.420000076293945,455.67999267578125,6.809999942779541,29.15999984741211,407.07000732421875,7.090000152587891,30.299999237060547,453.1300048828125,72850300,20577900,109476800
2020-09-22,6.667166709899902,29.440000534057617,424.2300109863281,6.78000020980835,29.440000534057617,424.2300109863281,6.989999771118164,30.360000610351562,437.760009765625,6.769999980926514,29.329999923706055,417.6000061035156,6.889999866485596,29.850000381469727,429.6000061035156,55865500,11106800,79580800
2020-09-23,6.529496669769287,29.34000015258789,380.3599853515625,6.639999866485596,29.34000015258789,380.3599853515625,6.929999828338623,29.989999771118164,412.1499938964844,6.630000114440918,29.200000762939453,375.8800048828125,6.809999942779541,29.489999771118164,405.1600036621094,52588600,10899600,95074200
2020-09-24,6.549163818359375,29.110000610351562,387.7900085449219,6.659999847412109,29.110000610351562,387.7900085449219,6.760000228881836,29.59000015258789,399.5,6.409999847412109,28.239999771118164,351.29998779296875,6.599999904632568,29.049999237060547,363.79998779296875,59822900,12393700,96561100
2020-09-25,6.401660442352295,29.0,407.3399963378906,6.510000228881836,29.0,407.3399963378906,6.710000038146973,29.219999313354492,408.7300109863281,6.5,28.559999465942383,391.29998779296875,6.610000133514404,28.860000610351562,393.4700012207031,53761800,9350400,67208500
2020-09-28,6.578664779663086,29.440000534057617,421.20001220703125,6.690000057220459,29.440000534057617,421.20001220703125,6.769999980926514,30.040000915527344,428.0799865722656,6.579999923706055,29.3799991607666,415.54998779296875,6.590000152587891,29.81999969482422,424.6199951171875,47582600,8395700,49719600
2020-09-29,6.490161895751953,28.739999771118164,419.07000732421875,6.599999904632568,28.739999771118164,419.07000732421875,6.699999809265137,29.399999618530273,428.5,6.539999961853027,28.5,411.6000061035156,6.690000057220459,29.270000457763672,416.0,38987300,7419900,50219300
2020-09-30,6.549163818359375,29.59000015258789,429.010009765625,6.659999847412109,29.59000015258789,429.010009765625,6.75,29.81999969482422,433.92999267578125,6.590000152587891,28.889999389648438,420.4700012207031,6.610000133514404,28.889999389648438,421.32000732421875,55944600,11522000,48145600
2020-10-01,6.637665748596191,30.3799991607666,448.1600036621094,6.75,30.3799991607666,448.1600036621094,6.769999980926514,30.510000228881836,448.8800048828125,6.630000114440918,29.149999618530273,434.4200134277344,6.710000038146973,29.520000457763672,440.760009765625,58340600,15052900,50741500
2020-10-02,6.775336265563965,30.459999084472656,415.0899963378906,6.889999866485596,30.459999084472656,415.0899963378906,6.929999828338623,30.899999618530273,439.1300048828125,6.599999904632568,29.59000015258789,415.0,6.619999885559082,29.649999618530273,421.3900146484375,60798400,9474000,71430000
2020-10-05,6.903172492980957,30.959999084472656,425.67999267578125,7.019999980926514,30.959999084472656,425.67999267578125,7.050000190734863,31.290000915527344,433.6400146484375,6.949999809265137,30.799999237060547,419.3299865722656,6.949999809265137,30.850000381469727,423.3500061035156,42359400,8314100,44722800
2020-10-06,6.863838195800781,30.399999618530273,413.9800109863281,6.980000019073486,30.399999618530273,413.9800109863281,7.25,31.450000762939453,428.7799987792969,6.960000038146973,30.299999237060547,406.04998779296875,7.059999942779541,31.270000457763672,423.7900085449219,78203800,10293700,49146300
2020-10-07,7.109677314758301,31.6200008392334,425.29998779296875,7.230000019073486,31.6200008392334,425.29998779296875,7.25,31.760000228881836,429.8999938964844,7.059999942779541,30.809999465942383,413.8500061035156,7.110000133514404,30.850000381469727,419.8699951171875,50664100,11794500,43127700
2020-10-08,7.227680683135986,32.209999084472656,425.9200134277344,7.349999904632568,32.209999084472656,425.9200134277344,7.349999904632568,32.63999938964844,439.0,7.199999809265137,31.799999237060547,425.29998779296875,7.289999961853027,31.899999618530273,438.44000244140625,54513300,17323300,40421100
2020-10-09,7.129344940185547,32.15999984741211,434.0,7.25,32.15999984741211,434.0,7.440000057220459,32.68000030517578,434.5899963378906,7.230000019073486,32.02000045776367,426.4599914550781,7.360000133514404,32.29999923706055,430.1300048828125,50977900,9411700,28925700
2020-10-12,7.542355060577393,32.209999084472656,442.29998779296875,7.670000076293945,32.209999084472656,442.29998779296875,7.869999885559082,32.66999816894531,448.739990234375,7.329999923706055,32.119998931884766,438.5799865722656,7.360000133514404,32.36000061035156,442.0,97692900,6932600,38791100
2020-10-13,7.630857944488525,31.8700008392334,446.6499938964844,7.760000228881836,31.8700008392334,446.6499938964844,7.880000114440918,32.279998779296875,448.8900146484375,7.630000114440918,31.469999313354492,436.6000061035156,7.820000171661377,32.130001068115234,443.3500061035156,74562600,7842100,34463700
2020-10-14,7.444019317626953,31.670000076293945,461.29998779296875,7.570000171661377,31.670000076293945,461.29998779296875,7.75,32.2400016784668,465.8999938964844,7.550000190734863,31.530000686645508,447.3500061035156,7.730000019073486,32.08000183105469,449.7799987792969,57752100,8006200,47879700
2020-10-15,7.493187427520752,32.59000015258789,448.8800048828125,7.619999885559082,32.59000015258789,448.8800048828125,7.619999885559082,32.689998626708984,456.57000732421875,7.369999885559082,30.950000762939453,442.5,7.420000076293945,30.989999771118164,450.30999755859375,49336200,11829800,35672400
2020-10-16,7.542355060577393,33.45000076293945,439.6700134277344,7.670000076293945,33.45000076293945,439.6700134277344,7.75,33.470001220703125,455.95001220703125,7.610000133514404,32.68000030517578,438.8500061035156,7.710000038146973,32.880001068115234,454.44000244140625,47509400,11947300,32775900
2020-10-19,7.463686466217041,33.349998474121094,430.8299865722656,7.590000152587891,33.349998474121094,430.8299865722656,7.71999979019165,33.869998931884766,447.0,7.570000171661377,33.04999923706055,428.8699951171875,7.679999828338623,33.5,446.239990234375,38960700,10527300,36287800
2020-10-20,7.611189842224121,35.599998474121094,421.94000244140625,7.739999771118164,35.599998474121094,421.94000244140625,7.849999904632568,36.369998931884766,431.75,7.579999923706055,33.77000045776367,419.04998779296875,7.619999885559082,33.959999084472656,431.75,63447000,38660900,31656300
2020-10-21,7.719359397888184,35.77000045776367,422.6400146484375,7.849999904632568,35.77000045776367,422.6400146484375,7.880000114440918,36.279998779296875,432.95001220703125,7.730000019073486,35.130001068115234,421.25,7.769999980926514,36.099998474121094,422.70001220703125,51981100,23277900,32370500
2020-10-22,8.073368072509766,37.40999984741211,425.7900085449219,8.210000038146973,37.40999984741211,425.7900085449219,8.220000267028809,37.43000030517578,445.2300109863281,7.889999866485596,35.880001068115234,424.510009765625,7.929999828338623,35.900001525878906,441.9200134277344,74008500,23288900,39993200
2020-10-23,8.024201393127441,36.83000183105469,420.6300048828125,8.15999984741211,36.83000183105469,420.6300048828125,8.350000381469727,38.029998779296875,422.8900146484375,8.09000015258789,36.779998779296875,407.3800048828125,8.300000190734863,37.4900016784668,421.8399963378906,62249000,16296300,33717000
2020-10-26,7.896363735198975,35.81999969482422,420.2799987792969,8.029999732971191,35.81999969482422,420.2799987792969,8.069999694824219,36.43000030517578,425.760009765625,7.940000057220459,35.20000076293945,410.0,8.039999961853027,36.27000045776367,411.6300048828125,62131000,15448100,28239200
2020-10-27,7.78819465637207,34.88999938964844,424.67999267578125,7.920000076293945,34.88999938964844,424.67999267578125,8.09000015258789,35.849998474121094,430.5,7.900000095367432,34.75,420.1000061035156,8.010000228881836,35.54999923706055,423.760009765625,64154500,11168600,22686500
2020-10-28,7.571855545043945,34.09000015258789,406.0199890136719,7.699999809265137,34.09000015258789,406.0199890136719,7.880000114440918,34.630001068115234,418.6000061035156,7.630000114440918,33.54999923706055,406.0,7.679999828338623,33.72999954223633,416.4800109863281,82938300,15010800,25451400
2020-10-29,7.768527507781982,34.88999938964844,410.8299865722656,7.900000095367432,34.88999938964844,410.8299865722656,8.239999771118164,35.65999984741211,418.05999755859375,7.849999904632568,34.36000061035156,406.4599914550781,8.170000076293945,34.5099983215332,409.9599914550781,118999900,14230400,22655300
2020-10-30,7.601356029510498,34.529998779296875,388.0400085449219,7.730000019073486,34.529998779296875,388.0400085449219,7.909999847412109,35.029998779296875,407.5899963378906,7.610000133514404,33.959999084472656,379.1099853515625,7.849999904632568,34.459999084472656,406.8999938964844,79345600,13074000,42511300
2020-11-02,7.581689834594727,34.54999923706055,400.510009765625,7.710000038146973,34.54999923706055,400.510009765625,7.860000133514404,35.380001068115234,406.9800109863281,7.679999828338623,34.380001068115234,392.29998779296875,7.829999923706055,35.119998931884766,394.0,59962900,14648400,29021100
2020-11-03,7.7488603591918945,35.349998474121094,423.8999938964844,7.880000114440918,35.349998474121094,423.8999938964844,7.929999828338623,35.9900016784668,427.7699890136719,7.730000019073486,34.88999938964844,406.69000244140625,7.760000228881836,35.099998474121094,409.7300109863281,65108800,11439100,34351700
2020-11-04,7.512854099273682,35.2400016784668,420.9800109863281,7.639999866485596,35.2400016784668,420.9800109863281,7.869999885559082,35.77000045776367,435.3999938964844,7.630000114440918,34.22999954223633,417.1000061035156,7.860000133514404,35.310001373291016,430.6199951171875,67326800,14740600,32143100
